site_id,date,year,kwh_elec,kwh_gas,avg_temp
S019,2025-11-24,2025,1085.70,638.40,7.77
S020,2025-11-24,2025,69.98,143.47,4.05
S021,2025-11-24,2025,124.94,154.62,7.07
S022,2025-11-24,2025,114.52,225.79,7.20
S023,2025-11-24,2025,703.44,416.72,7.84
S024,2025-11-24,2025,43.13,65.22,6.22
S025,2025-11-24,2025,191.12,270.10,5.07
S026,2025-11-24,2025,91.74,146.42,6.95
S027,2025-11-24,2025,916.64,632.83,5.30
S028,2025-11-24,2025,122.60,191.58,6.63
S029,2025-11-24,2025,54.70,93.04,2.97
S030,2025-11-24,2025,383.70,659.45,8.75
S001,2025-11-25,2025,147.24,241.01,4.96
S002,2025-11-25,2025,102.41,270.32,4.41
S003,2025-11-25,2025,971.15,593.60,8.12
S004,2025-11-25,2025,177.62,384.65,3.76
S005,2025-11-25,2025,143.87,170.79,6.82
S006,2025-11-25,2025,139.94,281.69,6.49
S007,2025-11-25,2025,724.66,792.43,4.00
S008,2025-11-25,2025,34.25,55.07,3.85
S009,2025-11-25,2025,121.71,170.09,4.02
S010,2025-11-25,2025,233.29,495.71,6.39
S011,2025-11-25,2025,776.37,783.04,4.76
S012,2025-11-25,2025,80.57,144.98,4.40
S013,2025-11-25,2025,48.17,73.61,4.35
S014,2025-11-25,2025,221.10,451.49,7.61
S015,2025-11-25,2025,683.78,438.89,6.69
S016,2025-11-25,2025,44.70,89.88,4.02
S017,2025-11-25,2025,51.56,76.42,3.74
S018,2025-11-25,2025,137.24,204.28,7.46
S019,2025-11-25,2025,970.72,715.27,7.65
S020,2025-11-25,2025,75.43,97.87,8.46
S021,2025-11-25,2025,133.73,133.83,7.21
S022,2025-11-25,2025,108.05,256.87,3.76
S023,2025-11-25,2025,739.00,684.77,2.88
S024,2025-11-25,2025,38.32,53.20,7.62
S025,2025-11-25,2025,194.90,188.90,7.44
S026,2025-11-25,2025,91.06,169.27,6.38
S027,2025-11-25,2025,817.05,608.78,6.06
S028,2025-11-25,2025,136.60,196.31,6.21
S029,2025-11-25,2025,55.30,78.24,4.08
S030,2025-11-25,2025,392.65,854.12,6.63
S001,2025-11-26,2025,160.53,234.57,4.22
S002,2025-11-26,2025,102.41,226.15,6.56
S003,2025-11-26,2025,1036.66,697.83,5.21
S004,2025-11-26,2025,183.14,276.49,6.97
S005,2025-11-26,2025,129.04,238.98,4.35
S006,2025-11-26,2025,135.74,344.58,3.93
S007,2025-11-26,2025,809.73,491.92,7.67
S008,2025-11-26,2025,33.58,43.97,7.70
S009,2025-11-26,2025,121.89,172.27,5.19
S010,2025-11-26,2025,235.99,553.74,3.86
S011,2025-11-26,2025,964.50,773.16,3.59
S012,2025-11-26,2025,72.19,88.34,8.13
S013,2025-11-26,2025,47.63,71.34,4.77
S014,2025-11-26,2025,262.16,398.84,8.19
S015,2025-11-26,2025,688.64,448.17,6.65
S016,2025-11-26,2025,45.21,73.93,5.76
S017,2025-11-26,2025,43.14,60.36,5.82
S018,2025-11-26,2025,118.59,294.10,4.21
S019,2025-11-26,2025,1050.79,634.02,8.51
S020,2025-11-26,2025,72.98,95.26,7.35
S021,2025-11-26,2025,133.91,129.90,8.46
S022,2025-11-26,2025,128.19,295.54,3.09
S023,2025-11-26,2025,626.94,533.34,4.97
S024,2025-11-26,2025,39.30,80.54,2.72
S025,2025-11-26,2025,172.07,202.95,7.57
S026,2025-11-26,2025,83.43,182.61,5.96
S027,2025-11-26,2025,761.39,778.64,4.09
S028,2025-11-26,2025,139.02,246.50,4.19
S029,2025-11-26,2025,48.83,58.58,7.69
S030,2025-11-26,2025,427.35,877.55,5.68
S001,2025-11-27,2025,157.67,202.94,6.42
S002,2025-11-27,2025,107.14,256.06,2.79
S003,2025-11-27,2025,933.82,594.67,8.43
S004,2025-11-27,2025,184.48,287.28,5.60
S005,2025-11-27,2025,156.16,217.72,3.79
S006,2025-11-27,2025,159.38,352.87,4.08
S007,2025-11-27,2025,778.03,519.04,7.59
S008,2025-11-27,2025,31.48,62.88,4.23
S009,2025-11-27,2025,117.81,156.44,6.88
S010,2025-11-27,2025,248.23,660.10,2.73
S011,2025-11-27,2025,823.77,686.65,6.15
S012,2025-11-27,2025,67.83,149.20,2.73
S013,2025-11-27,2025,59.62,55.96,8.20
S014,2025-11-27,2025,264.96,498.74,5.01
S015,2025-11-27,2025,698.40,541.75,3.88
S016,2025-11-27,2025,52.48,89.98,3.17
S017,2025-11-27,2025,53.55,46.24,8.37
S018,2025-11-27,2025,114.62,248.20,7.33
S019,2025-11-27,2025,1008.90,903.98,3.56
S020,2025-11-27,2025,64.97,122.84,5.65
S021,2025-11-27,2025,110.73,171.61,6.16
S022,2025-11-27,2025,105.74,323.78,2.51
S023,2025-11-27,2025,758.20,566.23,5.07
S024,2025-11-27,2025,44.72,57.62,8.21
S025,2025-11-27,2025,170.48,229.50,4.81
S026,2025-11-27,2025,82.90,194.73,4.87
S027,2025-11-27,2025,916.31,604.03,7.28
S028,2025-11-27,2025,116.17,241.50,4.24
S029,2025-11-27,2025,48.06,58.77,8.28
S030,2025-11-27,2025,432.01,653.99,8.04
S001,2025-11-28,2025,144.96,263.29,3.41
S002,2025-11-28,2025,111.45,193.68,6.58
S003,2025-11-28,2025,889.01,964.76,2.85
S004,2025-11-28,2025,183.82,378.60,4.08
S005,2025-11-28,2025,148.78,206.40,3.84
S006,2025-11-28,2025,141.74,277.29,6.40
S007,2025-11-28,2025,783.24,561.46,6.65
S008,2025-11-28,2025,34.61,46.20,7.68
S009,2025-11-28,2025,117.58,159.00,4.82
S010,2025-11-28,2025,233.61,590.60,3.59
S011,2025-11-28,2025,841.23,664.67,5.96
S012,2025-11-28,2025,72.36,121.84,4.83
S013,2025-11-28,2025,55.73,55.72,7.83
S014,2025-11-28,2025,233.98,432.04,7.47
S015,2025-11-28,2025,623.88,606.81,3.21
S016,2025-11-28,2025,54.64,91.81,3.68
S017,2025-11-28,2025,53.94,58.41,5.91
S018,2025-11-28,2025,123.15,331.33,3.72
S019,2025-11-28,2025,979.34,815.44,5.66
S020,2025-11-28,2025,78.36,140.66,3.39
S021,2025-11-28,2025,134.43,136.18,8.09
S022,2025-11-28,2025,105.29,237.48,5.92
S023,2025-11-28,2025,648.14,608.94,3.34
S024,2025-11-28,2025,40.95,67.10,5.35
S025,2025-11-28,2025,177.87,213.88,6.45
S026,2025-11-28,2025,78.05,179.24,5.63
S027,2025-11-28,2025,801.53,692.33,5.65
S028,2025-11-28,2025,116.54,222.05,3.44
S029,2025-11-28,2025,55.47,56.66,7.46
S030,2025-11-28,2025,412.58,694.84,7.54
S001,2025-11-29,2025,107.11,137.83,5.54
S002,2025-11-29,2025,68.20,151.78,3.88
S003,2025-11-29,2025,547.02,512.42,5.21
S004,2025-11-29,2025,119.65,206.51,4.49
S005,2025-11-29,2025,89.67,99.34,7.18
S006,2025-11-29,2025,94.02,201.35,4.61
S007,2025-11-29,2025,460.27,412.36,6.05
S008,2025-11-29,2025,19.29,23.97,8.04
S009,2025-11-29,2025,84.70,103.15,4.25
S010,2025-11-29,2025,134.42,247.56,8.13
S011,2025-11-29,2025,572.92,411.93,6.65
S012,2025-11-29,2025,40.95,70.54,7.38
S013,2025-11-29,2025,34.78,50.66,4.70
S014,2025-11-29,2025,156.63,336.47,4.63
S015,2025-11-29,2025,408.10,257.13,7.96
S016,2025-11-29,2025,31.01,60.71,3.66
S017,2025-11-29,2025,31.40,37.44,6.47
S018,2025-11-29,2025,74.80,144.10,6.02
S019,2025-11-29,2025,743.51,473.46,6.69
S020,2025-11-29,2025,39.76,68.37,6.83
S021,2025-11-29,2025,78.00,108.13,4.91
S022,2025-11-29,2025,65.29,120.37,7.89
S023,2025-11-29,2025,435.74,362.25,5.05
S024,2025-11-29,2025,22.57,51.33,3.64
S025,2025-11-29,2025,104.56,186.75,3.63
S026,2025-11-29,2025,56.87,95.86,6.29
S027,2025-11-29,2025,478.01,333.21,7.38
S028,2025-11-29,2025,87.01,135.30,5.72
S029,2025-11-29,2025,34.69,45.90,4.14
S030,2025-11-29,2025,245.78,693.34,2.87
S001,2025-11-30,2025,100.07,106.17,7.61
S002,2025-11-30,2025,67.47,133.59,5.62
S003,2025-11-30,2025,658.52,364.49,7.18
S004,2025-11-30,2025,125.45,206.63,3.93
S005,2025-11-30,2025,80.64,109.68,5.80
S006,2025-11-30,2025,80.85,217.77,3.71
S007,2025-11-30,2025,533.58,305.88,7.72
S008,2025-11-30,2025,18.00,36.96,4.67
S009,2025-11-30,2025,74.64,104.30,6.39
S010,2025-11-30,2025,143.62,322.43,4.69
S011,2025-11-30,2025,559.31,382.16,6.20
S012,2025-11-30,2025,51.14,80.24,4.97
S013,2025-11-30,2025,34.90,44.42,6.31
S014,2025-11-30,2025,162.24,262.31,7.34
S015,2025-11-30,2025,368.79,422.44,2.37
S016,2025-11-30,2025,33.73,53.58,5.58
S017,2025-11-30,2025,32.45,33.93,7.00
S018,2025-11-30,2025,80.99,158.21,6.79
S019,2025-11-30,2025,712.78,572.82,4.03
S020,2025-11-30,2025,46.68,82.61,2.91
S021,2025-11-30,2025,78.27,125.29,3.65
S022,2025-11-30,2025,64.56,187.40,3.72
S023,2025-11-30,2025,371.96,329.86,6.37
S024,2025-11-30,2025,22.57,40.02,4.89
S025,2025-11-30,2025,103.37,168.43,2.74
S026,2025-11-30,2025,51.01,140.70,3.92
S027,2025-11-30,2025,535.90,326.72,7.04
S028,2025-11-30,2025,78.55,115.15,6.72
S029,2025-11-30,2025,29.87,40.86,7.23
S030,2025-11-30,2025,262.37,519.55,5.30
S001,2025-12-01,2025,152.89,197.48,7.61
S002,2025-12-01,2025,112.19,223.28,5.93
S003,2025-12-01,2025,981.78,727.05,5.15
S004,2025-12-01,2025,199.74,297.58,5.71
S005,2025-12-01,2025,162.94,210.16,5.63
S006,2025-12-01,2025,148.42,316.12,6.43
S007,2025-12-01,2025,832.59,569.34,6.38
S008,2025-12-01,2025,29.84,51.98,4.28
S009,2025-12-01,2025,107.47,208.78,2.38
S010,2025-12-01,2025,239.69,525.64,3.61
S011,2025-12-01,2025,813.14,629.63,7.12
S012,2025-12-01,2025,65.83,140.95,2.99
S013,2025-12-01,2025,51.27,60.31,6.57
S014,2025-12-01,2025,254.02,470.44,6.04
S015,2025-12-01,2025,667.47,433.40,7.41
S016,2025-12-01,2025,50.68,83.96,4.37
S017,2025-12-01,2025,52.08,79.36,3.32
S018,2025-12-01,2025,110.32,316.26,4.13
S019,2025-12-01,2025,1057.22,817.35,5.32
S020,2025-12-01,2025,62.56,141.06,3.05
S021,2025-12-01,2025,126.08,178.55,3.79
S022,2025-12-01,2025,111.20,260.47,3.97
S023,2025-12-01,2025,616.16,615.95,2.56
S024,2025-12-01,2025,43.05,53.39,7.63
S025,2025-12-01,2025,158.77,271.90,4.51
S026,2025-12-01,2025,93.67,154.21,7.00
S027,2025-12-01,2025,857.14,655.04,5.51
S028,2025-12-01,2025,115.37,185.22,6.87
S029,2025-12-01,2025,59.41,77.06,3.68
S030,2025-12-01,2025,427.34,871.65,6.55
S001,2025-12-02,2025,166.05,196.54,5.82
S002,2025-12-02,2025,98.64,243.28,5.73
S003,2025-12-02,2025,940.07,751.06,4.62
S004,2025-12-02,2025,175.97,305.07,5.05
S005,2025-12-02,2025,154.68,175.38,7.01
S006,2025-12-02,2025,139.79,286.93,5.94
S007,2025-12-02,2025,859.25,747.99,1.91
S008,2025-12-02,2025,31.18,65.48,2.35
S009,2025-12-02,2025,115.60,164.33,4.32
S010,2025-12-02,2025,248.43,419.71,7.04
S011,2025-12-02,2025,943.81,729.86,3.65
S012,2025-12-02,2025,76.91,133.52,5.41
S013,2025-12-02,2025,55.08,62.60,7.07
S014,2025-12-02,2025,254.07,590.19,4.22
S015,2025-12-02,2025,597.52,605.77,2.35
S016,2025-12-02,2025,45.05,89.61,5.13
S017,2025-12-02,2025,50.70,53.95,7.47
S018,2025-12-02,2025,136.29,308.44,4.27
S019,2025-12-02,2025,1159.49,980.73,4.60
S020,2025-12-02,2025,72.38,120.87,4.92
S021,2025-12-02,2025,112.56,211.04,3.04
S022,2025-12-02,2025,129.90,201.06,7.01
S023,2025-12-02,2025,685.72,556.82,6.10
S024,2025-12-02,2025,42.88,60.03,6.42
S025,2025-12-02,2025,165.68,248.07,5.14
S026,2025-12-02,2025,90.05,161.68,6.48
S027,2025-12-02,2025,793.57,775.62,2.51
S028,2025-12-02,2025,133.47,251.79,2.81
S029,2025-12-02,2025,50.36,69.85,5.40
S030,2025-12-02,2025,373.74,981.63,3.24
S001,2025-12-03,2025,158.25,221.28,6.61
S002,2025-12-03,2025,116.96,216.07,6.99
S003,2025-12-03,2025,964.55,673.98,6.26
S004,2025-12-03,2025,178.43,289.31,6.38
S005,2025-12-03,2025,132.17,163.49,7.55
S006,2025-12-03,2025,163.88,362.24,3.87
S007,2025-12-03,2025,848.41,739.78,4.87
S008,2025-12-03,2025,30.38,62.88,3.55
S009,2025-12-03,2025,112.67,215.44,2.19
S010,2025-12-03,2025,208.83,456.64,6.37
S011,2025-12-03,2025,940.73,668.67,6.78
S012,2025-12-03,2025,76.18,128.22,4.13
S013,2025-12-03,2025,57.66,81.93,5.09
S014,2025-12-03,2025,250.60,598.59,3.91
S015,2025-12-03,2025,640.14,436.92,7.13
S016,2025-12-03,2025,54.11,95.70,2.32
S017,2025-12-03,2025,51.34,64.94,5.54
S018,2025-12-03,2025,129.51,270.90,6.35
S019,2025-12-03,2025,1146.55,1049.94,2.87
S020,2025-12-03,2025,70.39,126.09,4.36
S021,2025-12-03,2025,134.72,146.55,7.62
S022,2025-12-03,2025,116.10,303.81,3.75
S023,2025-12-03,2025,610.30,530.08,5.44
S024,2025-12-03,2025,39.24,71.61,5.22
S025,2025-12-03,2025,184.00,255.85,4.69
S026,2025-12-03,2025,86.37,194.64,3.46
S027,2025-12-03,2025,857.18,840.36,2.73
S028,2025-12-03,2025,128.29,197.98,6.38
S029,2025-12-03,2025,58.13,78.06,5.38
S030,2025-12-03,2025,381.89,934.76,5.56
S001,2025-12-04,2025,162.54,266.01,4.26
S002,2025-12-04,2025,109.77,205.82,6.47
S003,2025-12-04,2025,1015.24,690.65,5.29
S004,2025-12-04,2025,202.15,355.60,2.31
S005,2025-12-04,2025,153.97,239.91,3.37
S006,2025-12-04,2025,153.19,283.14,6.59
S007,2025-12-04,2025,799.30,681.62,5.16
S008,2025-12-04,2025,32.97,65.05,2.97
S009,2025-12-04,2025,112.58,200.09,3.37
S010,2025-12-04,2025,262.69,441.36,6.35
S011,2025-12-04,2025,848.20,796.58,2.03
S012,2025-12-04,2025,82.77,161.46,2.46
S013,2025-12-04,2025,55.41,87.70,2.05
S014,2025-12-04,2025,248.58,400.91,7.46
S015,2025-12-04,2025,689.07,558.75,4.11
S016,2025-12-04,2025,45.33,73.24,7.49
S017,2025-12-04,2025,44.62,73.61,3.37
S018,2025-12-04,2025,127.27,257.86,6.00
S019,2025-12-04,2025,1056.89,868.52,6.30
S020,2025-12-04,2025,74.15,123.59,5.71
S021,2025-12-04,2025,121.92,156.84,6.16
S022,2025-12-04,2025,112.71,263.42,5.42
S023,2025-12-04,2025,invalid,639.18,3.59
S024,2025-12-04,2025,38.34,54.93,6.93
S025,2025-12-04,2025,187.16,235.62,5.14
S026,2025-12-04,2025,77.77,157.43,6.31
S027,2025-12-04,2025,757.25,945.20,1.91
S028,2025-12-04,2025,116.42,201.39,5.99
S029,2025-12-04,2025,55.98,76.14,6.14
S030,2025-12-04,2025,448.89,806.94,5.20
S001,2025-12-05,2025,157.25,259.58,2.47
S002,2025-12-05,2025,97.45,230.59,5.61
S003,2025-12-05,2025,1056.33,933.43,1.95
S004,2025-12-05,2025,185.01,336.62,4.13
S005,2025-12-05,2025,156.61,227.66,3.27
S006,2025-12-05,2025,146.98,372.34,1.87
S007,2025-12-05,2025,726.21,796.75,2.01
S008,2025-12-05,2025,30.52,56.77,5.08
S009,2025-12-05,2025,108.69,153.12,5.61
S010,2025-12-05,2025,239.48,547.17,5.39
S011,2025-12-05,2025,953.07,872.35,3.24
S012,2025-12-05,2025,72.23,106.98,6.54
S013,2025-12-05,2025,57.95,56.66,7.27
S014,2025-12-05,2025,224.78,560.13,4.19
S015,2025-12-05,2025,672.63,563.84,5.31
S016,2025-12-05,2025,52.99,69.53,6.39
S017,2025-12-05,2025,48.16,79.99,3.30
S018,2025-12-05,2025,130.47,353.10,2.80
S019,2025-12-05,2025,1129.70,791.56,5.81
S020,2025-12-05,2025,70.55,137.63,3.49
S021,2025-12-05,2025,130.44,174.15,3.99
S022,2025-12-05,2025,107.28,231.42,7.22
S023,2025-12-05,2025,708.73,461.06,6.47
S024,2025-12-05,2025,41.49,85.70,2.44
S025,2025-12-05,2025,187.28,228.50,6.39
S026,2025-12-05,2025,88.26,205.74,3.59
S027,2025-12-05,2025,928.78,682.60,4.83
S028,2025-12-05,2025,120.12,165.98,7.04
S029,2025-12-05,2025,55.43,84.44,4.26
S030,2025-12-05,2025,387.21,926.93,4.20
S001,2025-12-06,2025,99.32,189.55,1.99
S002,2025-12-06,2025,66.51,196.88,1.44
S003,2025-12-06,2025,601.36,519.04,3.60
S004,2025-12-06,2025,121.31,181.30,7.02
S005,2025-12-06,2025,95.05,108.83,6.61
S006,2025-12-06,2025,83.75,208.48,5.28
S007,2025-12-06,2025,499.47,465.09,2.99
S008,2025-12-06,2025,19.16,27.72,6.49
S009,2025-12-06,2025,71.61,100.77,6.71
S010,2025-12-06,2025,146.25,392.30,2.31
S011,2025-12-06,2025,586.32,551.36,2.56
S012,2025-12-06,2025,40.55,92.73,3.82
S013,2025-12-06,2025,33.66,53.98,2.64
S014,2025-12-06,2025,161.51,313.98,4.54
S015,2025-12-06,2025,419.19,282.46,6.68
S016,2025-12-06,2025,30.02,46.20,6.37
S017,2025-12-06,2025,31.26,46.43,2.27
S018,2025-12-06,2025,84.09,137.22,6.51
S019,2025-12-06,2025,618.27,554.71,5.86
S020,2025-12-06,2025,48.52,90.72,3.16
S021,2025-12-06,2025,72.23,102.18,6.55
S022,2025-12-06,2025,76.25,162.15,4.00
S023,2025-12-06,2025,397.42,402.20,4.19
S024,2025-12-06,2025,26.86,45.47,5.36
S025,2025-12-06,2025,98.30,149.19,6.48
S026,2025-12-06,2025,51.34,140.55,3.90
S027,2025-12-06,2025,522.04,381.45,5.79
S028,2025-12-06,2025,83.04,121.50,5.21
S029,2025-12-06,2025,36.69,56.81,3.59
S030,2025-12-06,2025,282.48,745.22,1.55
S001,2025-12-07,2025,95.04,129.72,6.07
S002,2025-12-07,2025,64.10,145.09,6.27
S003,2025-12-07,2025,576.97,496.92,3.65
S004,2025-12-07,2025,106.55,166.11,6.61
S005,2025-12-07,2025,91.13,116.84,6.15
S006,2025-12-07,2025,86.28,263.28,2.47
S007,2025-12-07,2025,526.37,504.00,3.51
S008,2025-12-07,2025,20.39,42.92,2.34
S009,2025-12-07,2025,80.13,121.46,3.25
S010,2025-12-07,2025,146.59,378.11,2.55
S011,2025-12-07,2025,495.44,530.46,2.41
S012,2025-12-07,2025,51.30,77.61,4.48
S013,2025-12-07,2025,32.24,62.10,1.90
S014,2025-12-07,2025,153.10,343.72,4.62
S015,2025-12-07,2025,451.41,452.77,1.50
S016,2025-12-07,2025,33.01,44.64,6.87
S017,2025-12-07,2025,27.96,57.65,1.40
S018,2025-12-07,2025,83.73,197.13,2.49
S019,2025-12-07,2025,635.77,492.80,5.73
S020,2025-12-07,2025,44.74,100.03,1.71
S021,2025-12-07,2025,74.38,107.92,5.96
S022,2025-12-07,2025,67.73,127.98,6.76
S023,2025-12-07,2025,464.64,461.54,1.95
S024,2025-12-07,2025,23.80,34.73,6.63
S025,2025-12-07,2025,99.67,136.57,6.86
S026,2025-12-07,2025,56.77,140.64,2.97
S027,2025-12-07,2025,566.07,449.55,5.05
S028,2025-12-07,2025,85.47,177.20,1.31
S029,2025-12-07,2025,31.64,58.27,3.19
S030,2025-12-07,2025,235.52,437.57,7.21
S001,2025-12-08,2025,153.90,287.93,3.19
S002,2025-12-08,2025,108.04,283.17,1.61
S003,2025-12-08,2025,848.46,905.04,2.56
S004,2025-12-08,2025,173.65,403.19,2.39
S005,2025-12-08,2025,137.41,264.37,2.72
S006,2025-12-08,2025,137.65,385.44,2.29
S007,2025-12-08,2025,838.70,890.74,1.76
S008,2025-12-08,2025,35.00,46.94,6.05
S009,2025-12-08,2025,128.63,189.64,4.46
S010,2025-12-08,2025,233.96,481.81,5.86
S011,2025-12-08,2025,822.92,601.81,6.82
S012,2025-12-08,2025,65.78,132.33,3.68
S013,2025-12-08,2025,51.59,93.52,3.12
S014,2025-12-08,2025,213.80,740.44,1.18
S015,2025-12-08,2025,643.94,746.57,1.49
S016,2025-12-08,2025,48.15,86.16,4.80
S017,2025-12-08,2025,52.55,79.96,2.90
S018,2025-12-08,2025,137.33,279.19,3.91
S019,2025-12-08,2025,1211.85,862.75,6.54
S020,2025-12-08,2025,71.98,134.76,3.93
S021,2025-12-08,2025,111.98,151.41,7.06
S022,2025-12-08,2025,118.30,225.44,6.93
S023,2025-12-08,2025,613.55,587.33,3.25
S024,2025-12-08,2025,36.66,79.58,3.22
S025,2025-12-08,2025,179.46,250.16,5.42
S026,2025-12-08,2025,93.47,161.99,6.83
S027,2025-12-08,2025,906.68,678.79,5.83
S028,2025-12-08,2025,121.90,284.20,1.61
S029,2025-12-08,2025,58.31,82.50,4.49
S030,2025-12-08,2025,446.49,1204.26,1.79
S001,2025-12-09,2025,153.36,225.13,4.52
S002,2025-12-09,2025,107.06,233.52,6.08
S003,2025-12-09,2025,925.60,910.05,2.78
S004,2025-12-09,2025,183.99,459.05,1.08
S005,2025-12-09,2025,151.85,242.69,1.95
S006,2025-12-09,2025,159.90,362.03,3.08
S007,2025-12-09,2025,754.15,596.28,6.00
S008,2025-12-09,2025,30.18,44.21,6.97
S009,2025-12-09,2025,121.01,200.07,3.44
S010,2025-12-09,2025,210.33,439.35,6.72
S011,2025-12-09,2025,879.93,586.79,6.50
S012,2025-12-09,2025,66.86,170.55,2.32
S013,2025-12-09,2025,56.09,87.24,1.51
S014,2025-12-09,2025,222.72,453.59,6.64
S015,2025-12-09,2025,711.97,560.24,5.23
S016,2025-12-09,2025,43.82,79.50,5.46
S017,2025-12-09,2025,47.57,82.09,1.58
S018,2025-12-09,2025,111.51,252.15,5.94
S019,2025-12-09,2025,1183.53,1137.76,2.87
S020,2025-12-09,2025,75.86,124.04,3.75
S021,2025-12-09,2025,122.77,183.34,4.06
S022,2025-12-09,2025,104.50,237.80,6.52
S023,2025-12-09,2025,604.12,512.42,6.12
S024,2025-12-09,2025,43.74,79.90,3.78
S025,2025-12-09,2025,159.86,284.30,4.51
S026,2025-12-09,2025,78.73,205.40,4.22
S027,2025-12-09,2025,916.78,758.26,2.61
S028,2025-12-09,2025,135.87,211.62,5.43
S029,2025-12-09,2025,50.90,68.15,5.98
S030,2025-12-09,2025,423.12,989.05,4.04
S001,2025-12-10,2025,179.44,306.59,1.06
S002,2025-12-10,2025,121.66,282.75,3.98
S003,2025-12-10,2025,987.58,709.96,6.63
S004,2025-12-10,2025,165.27,272.63,6.70
S005,2025-12-10,2025,147.82,217.06,3.60
S006,2025-12-10,2025,150.33,356.29,4.00
S007,2025-12-10,2025,788.26,821.76,2.67
S008,2025-12-10,2025,28.27,73.99,1.29
S009,2025-12-10,2025,109.77,182.09,5.06
S010,2025-12-10,2025,259.31,471.33,6.79
S011,2025-12-10,2025,924.27,614.74,5.88
S012,2025-12-10,2025,73.93,165.20,1.37
S013,2025-12-10,2025,56.30,69.61,6.03
S014,2025-12-10,2025,261.92,661.27,3.05
S015,2025-12-10,2025,675.01,731.91,1.14
S016,2025-12-10,2025,46.90,112.92,1.88
S017,2025-12-10,2025,53.75,76.82,4.25
S018,2025-12-10,2025,134.31,311.79,3.79
S019,2025-12-10,2025,1050.51,927.00,5.27
S020,2025-12-10,2025,74.51,119.29,5.47
S021,2025-12-10,2025,109.28,218.63,3.01
S022,2025-12-10,2025,111.17,271.98,3.92
S023,2025-12-10,2025,663.07,767.11,1.72
S024,2025-12-10,2025,37.88,68.07,4.09
S025,2025-12-10,2025,189.71,233.17,6.25
S026,2025-12-10,2025,80.95,189.78,4.10
S027,2025-12-10,2025,745.77,921.70,1.52
S028,2025-12-10,2025,128.65,204.98,4.96
S029,2025-12-10,2025,47.74,89.13,2.85
S030,2025-12-10,2025,445.32,1056.91,2.58
S001,2025-12-11,2025,157.59,257.14,4.47
S002,2025-12-11,2025,106.15,270.07,2.76
S003,2025-12-11,2025,860.11,714.48,5.84
S004,2025-12-11,2025,197.64,269.67,6.65
S005,2025-12-11,2025,148.58,208.50,5.49
S006,2025-12-11,2025,163.90,358.52,3.77
S007,2025-12-11,2025,725.63,871.54,1.01
S008,2025-12-11,2025,29.66,69.51,2.60
S009,2025-12-11,2025,130.52,189.32,2.21
S010,2025-12-11,2025,226.93,629.43,2.28
S011,2025-12-11,2025,903.22,832.82,1.50
S012,2025-12-11,2025,65.51,114.02,6.71
S013,2025-12-11,2025,59.23,74.12,5.89
S014,2025-12-11,2025,238.01,583.10,4.38
S015,2025-12-11,2025,662.14,598.34,4.80
S016,2025-12-11,2025,46.70,110.59,1.70
S017,2025-12-11,2025,42.72,87.35,2.51
S018,2025-12-11,2025,127.28,312.65,1.86
S019,2025-12-11,2025,1024.37,893.71,4.76
S020,2025-12-11,2025,74.42,138.61,2.03
S021,2025-12-11,2025,109.20,196.69,3.70
S022,2025-12-11,2025,106.77,288.37,2.02
S023,2025-12-11,2025,705.53,633.50,3.46
S024,2025-12-11,2025,37.03,71.39,4.88
S025,2025-12-11,2025,196.91,279.90,2.81
S026,2025-12-11,2025,79.18,198.77,4.30
S027,2025-12-11,2025,909.79,721.47,4.63
S028,2025-12-11,2025,116.11,215.18,5.81
S029,2025-12-11,2025,48.13,93.09,3.11
S030,2025-12-11,2025,447.86,966.86,3.90
S001,2025-12-12,2025,151.04,320.94,1.52
S002,2025-12-12,2025,104.62,294.99,3.10
S003,2025-12-12,2025,990.88,857.71,4.76
S004,2025-12-12,2025,207.42,307.31,5.25
S005,2025-12-12,2025,140.05,261.57,1.68
S006,2025-12-12,2025,151.74,419.74,1.39
S007,2025-12-12,2025,771.07,838.97,1.96
S008,2025-12-12,2025,32.15,74.95,1.69
S009,2025-12-12,2025,125.41,190.83,2.26
S010,2025-12-12,2025,256.36,526.56,4.84
,,,,,
S012,2025-12-12,2025,77.24,129.06,4.46
S013,2025-12-12,2025,59.31,71.93,6.67
S014,2025-12-12,2025,223.83,607.32,2.08
S015,2025-12-12,2025,708.07,506.06,5.05
S016,2025-12-12,2025,52.32,94.50,3.23
S017,2025-12-12,2025,53.56,60.26,5.28
S018,2025-12-12,2025,122.30,319.53,1.41
S019,2025-12-12,2025,992.11,1124.45,2.55
S020,2025-12-12,2025,77.98,150.73,0.90
S021,2025-12-12,2025,119.20,197.62,3.87
S022,2025-12-12,2025,122.02,270.72,4.58
S023,2025-12-12,2025,661.88,683.89,2.15
S024,2025-12-12,2025,40.94,60.30,6.21
S025,2025-12-12,2025,195.00,287.41,4.06
S026,2025-12-12,2025,93.34,253.46,1.93
S027,2025-12-12,2025,930.32,792.65,1.98
S028,2025-12-12,2025,123.86,197.89,6.69
S029,2025-12-12,2025,53.63,83.78,2.92
S030,2025-12-12,2025,411.74,768.75,6.58
S001,2025-12-13,2025,105.88,140.31,6.48
S002,2025-12-13,2025,74.78,126.14,6.34
S003,2025-12-13,2025,595.21,427.81,6.65
S004,2025-12-13,2025,116.60,168.14,6.30
S005,2025-12-13,2025,96.61,132.34,5.78
S006,2025-12-13,2025,101.18,242.40,2.68
